<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
XXBTZUSD,60,20250810,130000,118301.4,118301.4,118001.8,118026.7,13.93176333
XXBTZUSD,60,20250810,140000,118026.7,118479.8,117951.1,118369.1,44.40384636
XXBTZUSD,60,20250810,150000,118369.1,118718.2,118287.5,118472.2,60.13386617
XXBTZUSD,60,20250810,160000,118472.2,118678,118388.9,118437.5,31.98839516
XXBTZUSD,60,20250810,170000,118433,118795,118346.3,118780,88.35896709
XXBTZUSD,60,20250810,180000,118780.1,119091,118591.9,118802.9,66.40127679
XXBTZUSD,60,20250810,190000,118802.9,118912.4,118657.5,118665.4,21.29363954
XXBTZUSD,60,20250810,200000,118662.5,118674.3,118440.7,118529.8,34.48148892
XXBTZUSD,60,20250810,210000,118526.2,118579.5,118425.5,118566,10.44820838
XXBTZUSD,60,20250810,220000,118566,118657.7,118457.7,118657.6,14.93927042
XXBTZUSD,60,20250810,230000,118657.7,118700,118134.1,118414.2,126.71574587
XXBTZUSD,60,20250811,000000,118414.3,118612.5,118041.7,118612.5,70.2532001
XXBTZUSD,60,20250811,010000,118618,119000,118618,119000,44.82161568
XXBTZUSD,60,20250811,020000,119006.3,119288.4,118922.7,119288.4,38.75749427
XXBTZUSD,60,20250811,030000,119288.4,119421.8,119190,119200.1,46.20284568
XXBTZUSD,60,20250811,040000,119200.1,119966.9,119004.2,119939.6,120.1696269
XXBTZUSD,60,20250811,050000,119966.8,121820,119939.8,121820,309.92754592
XXBTZUSD,60,20250811,060000,121820,122168.6,121528.2,121710.2,174.78506465
XXBTZUSD,60,20250811,070000,121710.2,122119.3,121657,122087.2,111.25905831
XXBTZUSD,60,20250811,080000,122087.3,122266.4,121775,121986.9,66.283081
XXBTZUSD,60,20250811,090000,121987,122273.5,121987,122224.8,84.47546165
XXBTZUSD,60,20250811,100000,122224.9,122224.9,121465.9,121466.3,87.02203406
XXBTZUSD,60,20250811,110000,121466.4,121748.6,121215.9,121700.2,50.23197837
XXBTZUSD,60,20250811,120000,121700.3,121700.3,121118.9,121331.2,29.94227683
XXBTZUSD,60,20250811,130000,121331.2,121376.5,120983.1,121101.7,42.07188089
XXBTZUSD,60,20250811,140000,121101.8,121142.5,120327.3,120579.4,116.00145352
XXBTZUSD,60,20250811,150000,120579.4,120579.4,119525,119556.5,84.60567614
XXBTZUSD,60,20250811,160000,119556.5,120269.6,119400.1,119939.7,85.67211858
XXBTZUSD,60,20250811,170000,119939.7,120529.6,119791.5,120201.6,86.59319234
XXBTZUSD,60,20250811,180000,120200.1,120391.1,119855.5,120287.5,93.08261727
XXBTZUSD,60,20250811,190000,120287.6,120750,119953,119953.1,37.68277961
XXBTZUSD,60,20250811,200000,119953.1,120100,119500,119500.1,49.40832919
XXBTZUSD,60,20250811,210000,119500.1,119862.4,119249.8,119762.6,68.62996273
XXBTZUSD,60,20250811,220000,119762.6,119762.6,118600,119066.2,117.77357384
XXBTZUSD,60,20250811,230000,119066.2,119068.9,118578,118879.1,81.81315103
XXBTZUSD,60,20250812,000000,118879.2,119170.3,118100,118687.6,109.31378427
XXBTZUSD,60,20250812,010000,118687.6,118907.3,118276.3,118893,23.98884817
XXBTZUSD,60,20250812,020000,118884.8,118884.8,118650,118724.5,6.5108001
XXBTZUSD,60,20250812,030000,118724.5,118967,118661,118963.5,43.53576619
XXBTZUSD,60,20250812,040000,118963.5,119093.2,118829.6,119034,6.3878897
XXBTZUSD,60,20250812,050000,119033.9,119206.4,118867,119093.9,17.89582665
XXBTZUSD,60,20250812,060000,119093.9,119093.9,118750.9,118807.7,5.52447272
XXBTZUSD,60,20250812,070000,118807.7,119128.7,118807.6,119077.9,15.78037727
XXBTZUSD,60,20250812,080000,119077.9,119077.9,118500,118762,28.23710706
XXBTZUSD,60,20250812,090000,118762,118987.2,118619.1,118867.1,92.49576688
XXBTZUSD,60,20250812,100000,118867.1,119124.3,118867,118975.1,13.57200835
XXBTZUSD,60,20250812,110000,118975.1,119002.8,118750.1,118829.7,15.72802846
XXBTZUSD,60,20250812,120000,118829.7,118829.7,118436.5,118436.6,20.8037579
XXBTZUSD,60,20250812,130000,118436.6,118592.8,118260,118440.6,16.94984678
XXBTZUSD,60,20250812,140000,118440.6,118574.9,118255,118510.5,24.74166249
XXBTZUSD,60,20250812,150000,118510.5,119250.7,118255.6,119250.7,122.96843252
XXBTZUSD,60,20250812,160000,119251.1,119625.3,118619.1,118807.4,157.96730046
XXBTZUSD,60,20250812,170000,118807.4,119409.3,118788.4,119374.9,58.91994782
XXBTZUSD,60,20250812,180000,119375,119950,119317.9,119919.4,83.49150247
XXBTZUSD,60,20250812,190000,119919.5,120154.2,119534,119628.8,49.65484932
XXBTZUSD,60,20250812,200000,119628.8,119829.6,119206.4,119233,40.08936826
XXBTZUSD,60,20250812,210000,119233,120000,119232.9,119320,50.79090999
XXBTZUSD,60,20250812,220000,119320,119952.9,119319.9,119662.6,47.34376596
XXBTZUSD,60,20250812,230000,119662.6,120303.2,119522.1,120182.6,106.55309219
XXBTZUSD,60,20250813,000000,120182.6,120182.6,119815.3,119827.1,43.57763339
XXBTZUSD,60,20250813,010000,119827.2,120080.5,119671.7,120070.4,29.65911517
XXBTZUSD,60,20250813,020000,120070.5,120247.8,119907.9,120172,21.19185227
XXBTZUSD,60,20250813,030000,120172.1,120172.1,119602.4,119701.9,40.72972037
XXBTZUSD,60,20250813,040000,119702,119702,119339.1,119461.3,150.98905772
XXBTZUSD,60,20250813,050000,119461.3,119677.3,119020.9,119530.5,38.93131471
XXBTZUSD,60,20250813,060000,119530.6,119600,119287.5,119475,15.95654583
XXBTZUSD,60,20250813,070000,119475.1,119761.9,119334.3,119337.5,82.09474121
XXBTZUSD,60,20250813,080000,119337.6,119640.2,118918.3,118978,34.89560498
XXBTZUSD,60,20250813,090000,118978,119382.3,118971.7,119382.2,11.10049293
XXBTZUSD,60,20250813,100000,119382.3,119618,119362,119618,15.58867597
XXBTZUSD,60,20250813,110000,119618,120000,119534,120000,34.218274
XXBTZUSD,60,20250813,120000,120000,120163.8,119803.6,120145.8,66.03593241
XXBTZUSD,60,20250813,130000,120145.9,120425,120055.7,120424.9,157.54568721
XXBTZUSD,60,20250813,140000,120425,120705,120424.9,120620.1,72.67025446
XXBTZUSD,60,20250813,150000,120620.1,120620.1,120236.9,120237,124.44228309
XXBTZUSD,60,20250813,160000,120237,121990,120110,121687.4,168.76376591
XXBTZUSD,60,20250813,170000,121687.5,122200,120851.1,120880.1,346.60869751
XXBTZUSD,60,20250813,180000,120880.1,121332.1,120333,120929.3,98.83001463
XXBTZUSD,60,20250813,190000,120927.2,121695.6,120927.2,121388.9,51.39213331
XXBTZUSD,60,20250813,200000,121389,121850.4,121389,121836.6,68.94824391
XXBTZUSD,60,20250813,210000,121829.9,121941.8,121458.9,121642.7,72.08989538
XXBTZUSD,60,20250813,220000,121642.8,122817.3,121559,122806.8,210.25163207
XXBTZUSD,60,20250813,230000,122806.9,122995,122575.3,122934.4,101.0160848
XXBTZUSD,60,20250814,000000,122934.4,122995,122401.1,122545.1,137.59766882
XXBTZUSD,60,20250814,010000,122550,123637.1,122549.9,122986.8,327.59610783
XXBTZUSD,60,20250814,020000,122986.9,123724.7,122980.7,123354.3,236.13074135
XXBTZUSD,60,20250814,030000,123354.3,124420,123327.4,123803.7,167.74555997
XXBTZUSD,60,20250814,040000,123803.7,123973.5,123412.7,123412.7,42.23460273
XXBTZUSD,60,20250814,050000,123412.8,123694.3,123327,123662.5,89.75304783
XXBTZUSD,60,20250814,060000,123662.5,123862.6,123372.1,123379.4,27.17561902
XXBTZUSD,60,20250814,070000,123376.3,123424.9,123105.3,123105.4,42.56162675
XXBTZUSD,60,20250814,080000,123105.4,123117.2,122116.4,122224.9,129.40461648
XXBTZUSD,60,20250814,090000,122224.9,122224.9,121371.4,121837.5,170.3058245
XXBTZUSD,60,20250814,100000,121837.5,122103.1,121637.6,121862.5,21.07321048
XXBTZUSD,60,20250814,110000,121862.5,122068,121631.2,121668.4,22.6794114
XXBTZUSD,60,20250814,120000,121668.4,121954,121589,121700.2,73.88044866
XXBTZUSD,60,20250814,130000,121700.3,121758.1,120827,120933.9,133.82860249
XXBTZUSD,60,20250814,140000,120934,121056.5,120686,120895.6,84.76734123
XXBTZUSD,60,20250814,150000,120895.6,121187.5,117781.4,118880.9,567.66476429
XXBTZUSD,60,20250814,160000,118880.9,119325,117769.9,118500.1,355.6038507
XXBTZUSD,60,20250814,170000,118500.1,119633.7,118121.3,118887.6,479.09935653
XXBTZUSD,60,20250814,180000,118887.6,118921.9,117966.5,118317.7,211.01289309
XXBTZUSD,60,20250814,190000,118317.7,118460.1,117502.2,117942.2,253.34292391
XXBTZUSD,60,20250814,200000,117942.2,118184.7,117611.5,117992.2,66.84188273
XXBTZUSD,60,20250814,210000,117992.2,118278.3,117250,118212.6,119.84406265
XXBTZUSD,60,20250814,220000,118212.6,118527,118031.3,118031.4,119.07495753
XXBTZUSD,60,20250814,230000,118031.4,118181.6,117774.4,117961.4,100.18834716
XXBTZUSD,60,20250815,000000,117961.4,118280,117406.8,117965.3,117.06546684
XXBTZUSD,60,20250815,010000,117965.3,118422.2,117715.6,118400.2,34.21030514
XXBTZUSD,60,20250815,020000,118400.3,118600.2,118322.8,118383.1,28.23230207
XXBTZUSD,60,20250815,030000,118383.1,118564,118145.1,118314.9,23.91842812
XXBTZUSD,60,20250815,040000,118314.9,118806.5,118175,118806.5,23.36701358
XXBTZUSD,60,20250815,050000,118806.4,118945.1,118733.3,118821.7,26.80710791
XXBTZUSD,60,20250815,060000,118821.7,119149.2,118792.6,119078.3,12.98955248
XXBTZUSD,60,20250815,070000,119078.4,119285.3,116560.9,118892,398.49932242
XXBTZUSD,60,20250815,080000,118892,119000,118747.9,119000,42.66658406
XXBTZUSD,60,20250815,090000,119000,119312.7,118975,119225.6,43.13178106
XXBTZUSD,60,20250815,100000,119225.7,119225.7,118838.9,119025.9,21.29868007
XXBTZUSD,60,20250815,110000,119037.4,119242.7,118992,119000.6,35.05146354
XXBTZUSD,60,20250815,120000,119000.6,119084.7,118706,118709.1,26.25391316
XXBTZUSD,60,20250815,130000,118709.1,119085.1,118709,118955.8,10.88681957
XXBTZUSD,60,20250815,140000,118955.9,119161.7,118955.8,119087.5,15.30243672
XXBTZUSD,60,20250815,150000,119087.5,119140.7,118525.8,118779.6,19.03242256
XXBTZUSD,60,20250815,160000,118779.5,118804,117801.1,117857.4,107.81685915
XXBTZUSD,60,20250815,170000,117857.3,118321.4,117288.3,117424.3,81.28958835
XXBTZUSD,60,20250815,180000,117424.3,117636.7,116900.1,117322.9,78.33660775
XXBTZUSD,60,20250815,190000,117322.9,117466.5,116855.4,117466.5,122.48208651
XXBTZUSD,60,20250815,200000,117466.5,117930.9,117080,117694,32.38382873
XXBTZUSD,60,20250815,210000,117694,117707.3,117164,117187.5,21.51248512
XXBTZUSD,60,20250815,220000,117187.5,117450,116927.4,116975.1,47.92107915
XXBTZUSD,60,20250815,230000,116975.1,117398.2,116975,117377.5,19.88511865
XXBTZUSD,60,20250816,000000,117377.5,117420.4,117150,117394.4,13.5461886
XXBTZUSD,60,20250816,010000,117394.4,117788.3,117394.3,117788.3,31.61523244
XXBTZUSD,60,20250816,020000,117788.3,117837.5,117145.7,117426.7,24.99477226
XXBTZUSD,60,20250816,030000,117426.7,117809.2,117379.7,117802.4,26.00008991
XXBTZUSD,60,20250816,040000,117802.4,117915.8,117783,117915.7,9.95942791
XXBTZUSD,60,20250816,050000,117915.8,117915.8,117576.5,117585.1,47.6493268
XXBTZUSD,60,20250816,060000,117585.2,117733.9,117512.7,117524.9,3.62414771
XXBTZUSD,60,20250816,070000,117524.9,117947.4,117524.8,117894.9,17.00644119
XXBTZUSD,60,20250816,080000,117894.9,117894.9,117657.9,117694.2,1.83576055
XXBTZUSD,60,20250816,090000,117694.2,117694.2,117425.1,117456.6,11.81362131
XXBTZUSD,60,20250816,100000,117456.6,117715,117456.5,117700,5.97545148
XXBTZUSD,60,20250816,110000,117700.1,117716.9,117600,117714.9,7.3768254
XXBTZUSD,60,20250816,120000,117714.9,117738.4,117451.5,117451.5,4.55252426
XXBTZUSD,60,20250816,130000,117451.6,117487.4,117284,117449.9,22.00168824
XXBTZUSD,60,20250816,140000,117450,117585.3,117450,117501,5.87411715
XXBTZUSD,60,20250816,150000,117501,117729.9,117496.3,117729.8,12.49230522
XXBTZUSD,60,20250816,160000,117729.9,117867.7,117698,117728.4,18.90024271
XXBTZUSD,60,20250816,170000,117728.4,117840.8,117620,117840.8,13.34340495
XXBTZUSD,60,20250816,180000,117840.8,117869.5,117687.6,117774.4,16.8388817
XXBTZUSD,60,20250816,190000,117774.5,117879.9,117773.5,117824.5,29.23204923
XXBTZUSD,60,20250816,200000,117824.6,117824.6,117729.9,117770.7,10.08560886
XXBTZUSD,60,20250816,210000,117770.7,117810,117717.5,117753.1,17.32655509
XXBTZUSD,60,20250816,220000,117753.1,117837.8,117716.1,117734.3,12.40198615
XXBTZUSD,60,20250816,230000,117734.3,117777.3,117649,117719.9,5.98983824
XXBTZUSD,60,20250817,000000,117720,117720,117532.1,117533.4,7.62750844
XXBTZUSD,60,20250817,010000,117533.5,117624.6,117340.2,117566.6,11.50887895
XXBTZUSD,60,20250817,020000,117566.7,117566.7,117343.9,117487.5,6.10921363
XXBTZUSD,60,20250817,030000,117487.5,117487.5,117340.2,117341.5,7.24485724
XXBTZUSD,60,20250817,040000,117341.5,117500,117295.3,117475.1,7.83971417
XXBTZUSD,60,20250817,050000,117475,117682.8,117475,117681.9,9.65549828
XXBTZUSD,60,20250817,060000,117682,117818.3,117601.3,117746.3,12.14452804
XXBTZUSD,60,20250817,070000,117746.3,118249.3,117744.8,118180.4,43.81398169
XXBTZUSD,60,20250817,080000,118180.5,118264.9,118068.6,118068.6,18.00159363
XXBTZUSD,60,20250817,090000,118068.7,118173.1,117993.8,118008.5,5.59911645
XXBTZUSD,60,20250817,100000,118008.5,118105.6,117975,118025.9,1.78728463
XXBTZUSD,60,20250817,110000,118025.9,118464.9,118004.5,118445.1,31.48821797
XXBTZUSD,60,20250817,120000,118445.1,118500,118300.2,118400.7,20.04282725
XXBTZUSD,60,20250817,130000,118400.7,118439,118264.9,118439,6.21936429
XXBTZUSD,60,20250817,140000,118439,118450,118337.4,118382.5,3.92895866
XXBTZUSD,60,20250817,150000,118382.5,118382.5,118247,118247,19.64388265
XXBTZUSD,60,20250817,160000,118247.1,118550.2,118160,118476.6,24.05810725
XXBTZUSD,60,20250817,170000,118476.6,118476.6,118191.8,118191.8,8.30850994
XXBTZUSD,60,20250817,180000,118191.9,118294.1,118145.8,118293.9,90.18982019
XXBTZUSD,60,20250817,190000,118294,118359,117803.5,117825.1,35.23589634
XXBTZUSD,60,20250817,200000,117825.1,117998,117764.1,117956.6,10.28240922
XXBTZUSD,60,20250817,210000,117956.6,117956.6,117394,117559,20.38469809
XXBTZUSD,60,20250817,220000,117559,117763.4,117533.9,117638.9,17.22915985
XXBTZUSD,60,20250817,230000,117638.9,117791.9,117571.4,117736.1,14.67443982
XXBTZUSD,60,20250818,000000,117736.1,117779.9,117688,117750.6,18.58173813
XXBTZUSD,60,20250818,010000,117750.5,118021.2,117713.1,118021.2,7.50738575
XXBTZUSD,60,20250818,020000,118021.2,118021.2,117441.2,117441.3,7.52001291
XXBTZUSD,60,20250818,030000,117441.3,117593.3,117138,117271,24.21357679
XXBTZUSD,60,20250818,040000,117271.1,117423.8,116300,116380.5,128.0827215
XXBTZUSD,60,20250818,050000,116380.5,116380.5,115369.5,115556.6,150.97410488
XXBTZUSD,60,20250818,060000,115556.6,115674.9,115064.5,115411.5,55.30517187
XXBTZUSD,60,20250818,070000,115411.5,115576.4,115187.5,115562.6,53.55745349
XXBTZUSD,60,20250818,080000,115562.6,115750.7,115133,115748.7,99.0250508
XXBTZUSD,60,20250818,090000,115748.8,115766.8,115000,115263.2,97.07728285
XXBTZUSD,60,20250818,100000,115263.2,115549.9,115263.2,115290.1,28.84127632
XXBTZUSD,60,20250818,110000,115290.1,115441.6,115151.2,115200,17.74797894
XXBTZUSD,60,20250818,120000,115200.1,115209.7,114715.9,115099.1,49.53214406
XXBTZUSD,60,20250818,130000,115099.2,115312.3,115068.6,115162.1,19.96674374
XXBTZUSD,60,20250818,140000,115162,115202.6,114926.5,115034.9,23.1499826
XXBTZUSD,60,20250818,150000,115034.9,115575.1,115031.7,115575.1,69.63165719
XXBTZUSD,60,20250818,160000,115586.4,115763.2,114884.8,114895,55.38188121
XXBTZUSD,60,20250818,170000,114895,115599,114895,115599,91.04483889
XXBTZUSD,60,20250818,180000,115599,116224.4,115550,116207.8,41.55117163
XXBTZUSD,60,20250818,190000,116207.8,116416.3,115893.8,116064.8,62.06654918
XXBTZUSD,60,20250818,200000,116064.8,116850,116064.7,116511.8,59.66596859
XXBTZUSD,60,20250818,210000,116511.8,116626.6,116279.4,116580.1,30.001838
XXBTZUSD,60,20250818,220000,116580.1,116673.1,116300,116362.4,23.59492811
XXBTZUSD,60,20250818,230000,116362.4,116564.3,116055.7,116400,26.21533882
XXBTZUSD,60,20250819,000000,116400,116700,116400,116700,26.32857688
XXBTZUSD,60,20250819,010000,116699.9,116995.6,116455.2,116456.1,25.51892891
XXBTZUSD,60,20250819,020000,116456.2,116591,116162.5,116260,12.20522672
XXBTZUSD,60,20250819,030000,116259.9,116553.6,115654,116545.2,42.96149464
XXBTZUSD,60,20250819,040000,116545.2,116766,115794.6,115815.8,44.88268497
XXBTZUSD,60,20250819,050000,115815.9,116102.2,115738,115792,34.87181436
XXBTZUSD,60,20250819,060000,115792.1,115792.1,114866.4,114889.4,155.76231054
XXBTZUSD,60,20250819,070000,114889.4,115392.4,114500,115392.4,107.74059638
XXBTZUSD,60,20250819,080000,115392.4,115517.8,115012,115032.2,35.44979695
XXBTZUSD,60,20250819,090000,115032.3,115171,114987.5,115053.8,7.89758042
XXBTZUSD,60,20250819,100000,115054.6,115099.9,114702.1,115024.9,37.74690701
XXBTZUSD,60,20250819,110000,115024.9,115291,114837.8,115285.9,38.48746914
XXBTZUSD,60,20250819,120000,115286,115517,115285.9,115369.3,23.09690137
XXBTZUSD,60,20250819,130000,115369.3,115558.6,115362,115435.5,23.74729412
XXBTZUSD,60,20250819,140000,115435.6,115647.9,115435.6,115622.8,31.96758466
XXBTZUSD,60,20250819,150000,115622.8,115649.5,115360.9,115587.3,13.37842006
XXBTZUSD,60,20250819,160000,115587.4,115900,114922.6,115205.1,86.09935701
XXBTZUSD,60,20250819,170000,115212.6,115370.6,113530,113888,338.3647604
XXBTZUSD,60,20250819,180000,113888.1,114163.1,113565.4,113770.1,79.45270799
XXBTZUSD,60,20250819,190000,113770.1,113832,113333,113375.1,60.7380871
XXBTZUSD,60,20250819,200000,113378.1,113592.5,113091.5,113500,97.90581543
XXBTZUSD,60,20250819,210000,113500,113500,112828.7,113106.6,104.1931949
XXBTZUSD,60,20250819,220000,113106.6,113525.5,112771.8,113094,73.7384499
XXBTZUSD,60,20250819,230000,113094.1,113525,112950,113525,31.54106311
XXBTZUSD,60,20250820,000000,113525,113535,113391.7,113398.1,22.78613576
XXBTZUSD,60,20250820,010000,113398.1,113398.2,113045,113154.2,16.62811574
XXBTZUSD,60,20250820,020000,113154.2,113154.2,112750,112830.3,64.58481012
XXBTZUSD,60,20250820,030000,112830.4,113288.5,112830.3,113277.6,19.85130711
XXBTZUSD,60,20250820,040000,113277.6,113380.9,112610,112987.3,52.96666087
XXBTZUSD,60,20250820,050000,112987.4,113415.6,112987.3,113415.6,12.71809779
XXBTZUSD,60,20250820,060000,113415.6,113566.7,113370,113544.6,35.47974092
XXBTZUSD,60,20250820,070000,113544.7,113622.2,113520,113598,16.85247941
XXBTZUSD,60,20250820,080000,113598,113755.9,113547.8,113715.4,6.71084397
XXBTZUSD,60,20250820,090000,113715.4,113717.4,113559.9,113640.8,15.58034233
XXBTZUSD,60,20250820,100000,113640.8,113787.5,113438.3,113444.7,19.91070282
XXBTZUSD,60,20250820,110000,113444.7,113947.6,113420,113947.6,68.61611396
XXBTZUSD,60,20250820,120000,113947.6,113947.6,113681.6,113681.6,8.44732975
XXBTZUSD,60,20250820,130000,113681.7,113853,113576,113844.9,13.80852179
XXBTZUSD,60,20250820,140000,113844.9,113844.9,113116.6,113628.5,97.33942339
XXBTZUSD,60,20250820,150000,113628.5,113920.3,113548.2,113713.3,37.85797694
XXBTZUSD,60,20250820,160000,113713.3,113713.3,112562.6,112643.5,226.53346572
XXBTZUSD,60,20250820,170000,112650.1,113848.9,112400,113450.1,141.36027183
XXBTZUSD,60,20250820,180000,113450.1,114287.4,113275,113365.5,87.05368654
XXBTZUSD,60,20250820,190000,113365.5,114274.9,113308.7,113818.2,46.32357461
XXBTZUSD,60,20250820,200000,113818.2,114446.1,113800,114204,117.54168078
XXBTZUSD,60,20250820,210000,114204,114204,113318.3,113489.2,76.52845469
XXBTZUSD,60,20250820,220000,113489.3,114331.1,113489.3,114312.6,43.6176443
XXBTZUSD,60,20250820,230000,114307.7,114383.2,114011.1,114376.1,33.51762039
XXBTZUSD,60,20250821,000000,114376.1,114454.6,114011,114400,20.04009537
XXBTZUSD,60,20250821,010000,114399.9,114612.1,114232.6,114610,29.3631318
XXBTZUSD,60,20250821,020000,114610,114610,114237.4,114262.7,23.40836636
XXBTZUSD,60,20250821,030000,114273.8,114462.4,114017.2,114310.8,28.84532284
XXBTZUSD,60,20250821,040000,114310.8,114729.5,114011,114721.3,40.94658654
XXBTZUSD,60,20250821,050000,114692.4,114738.6,113918,113980.6,14.29509101
XXBTZUSD,60,20250821,060000,113980.6,114513.9,113980.6,114000.1,17.52692006
XXBTZUSD,60,20250821,070000,114000.1,114000.1,113805.8,113865.6,23.75490415
XXBTZUSD,60,20250821,080000,113865.6,113925,113701.8,113925,16.83882992
XXBTZUSD,60,20250821,090000,113925,113925,113637.5,113820.8,6.97422217
XXBTZUSD,60,20250821,100000,113820.9,113899.9,113634.8,113884.3,9.14904594
XXBTZUSD,60,20250821,110000,113884.3,113905,113622.5,113622.6,4.62292946
XXBTZUSD,60,20250821,120000,113622.6,113622.6,113311,113366.1,23.02147946
XXBTZUSD,60,20250821,130000,113362.6,113408.1,113272.6,113311.2,7.02705453
XXBTZUSD,60,20250821,140000,113311.2,113498.7,113035.2,113149.8,36.40984186
XXBTZUSD,60,20250821,150000,113149.8,113392.3,113000,113076.5,10.7969665
XXBTZUSD,60,20250821,160000,113076.5,113661,113076.4,113500,20.25712567
XXBTZUSD,60,20250821,170000,113500.1,113961.3,112901.2,113269.6,41.90410309
XXBTZUSD,60,20250821,180000,113269.7,113329.6,112610,112765.1,57.77546248
XXBTZUSD,60,20250821,190000,112765.1,112896.3,112345,112345,82.30843211
XXBTZUSD,60,20250821,200000,112345.1,112557.9,112162.3,112415.5,57.67275083
XXBTZUSD,60,20250821,210000,112415.5,112637.8,112211,112625.1,60.78171777
XXBTZUSD,60,20250821,220000,112625.1,112698.4,112036,112132.5,75.62963809
XXBTZUSD,60,20250821,230000,112132.5,112775,112100,112403.3,53.66180869
XXBTZUSD,60,20250822,000000,112406,112689.4,112100,112527.3,34.51303001
XXBTZUSD,60,20250822,010000,112527.2,112677,112411.7,112472.5,31.51385086
XXBTZUSD,60,20250822,020000,112472.5,112472.5,112249.7,112462.5,10.91097692
XXBTZUSD,60,20250822,030000,112475,112800,112474.9,112582.4,21.55448015
XXBTZUSD,60,20250822,040000,112582.4,112832,112357.6,112787.6,9.04808726
XXBTZUSD,60,20250822,050000,112787.6,113456.7,112787.5,113112.3,25.63381025
XXBTZUSD,60,20250822,060000,113112.4,113412.4,112862.5,112887.3,20.73053424
XXBTZUSD,60,20250822,070000,112887.3,113172,112683.3,112724.9,11.32185722
XXBTZUSD,60,20250822,080000,112725,113208.9,112725,113208.8,21.03893374
XXBTZUSD,60,20250822,090000,113208.8,113282.2,112810.9,112984.7,24.00349167
XXBTZUSD,60,20250822,100000,112984.7,113200,112984.6,113126,9.39470251
XXBTZUSD,60,20250822,110000,113126,113274.9,112925.4,112980.6,7.08566725
XXBTZUSD,60,20250822,120000,112980.7,113037,112776.2,113037,29.94613417
XXBTZUSD,60,20250822,130000,113037,113037,112550,112550.1,17.07447968
XXBTZUSD,60,20250822,140000,112550.1,112550.1,112156.8,112280.5,26.3463121
XXBTZUSD,60,20250822,150000,112280.5,112664.3,111676,112336.5,136.6234938
XXBTZUSD,60,20250822,160000,112336.5,112562,111982.2,112449.9,81.81697532
XXBTZUSD,60,20250822,170000,112450,116079,112450,115796.2,460.85166877
XXBTZUSD,60,20250822,180000,115807.9,117284.5,115796.2,116362.5,217.7481368
XXBTZUSD,60,20250822,190000,116362.6,116730.1,116088.7,116109.9,111.98493857
XXBTZUSD,60,20250822,200000,116110,116979,116109.9,116979,124.9010088
XXBTZUSD,60,20250822,210000,116979,117354,116733.9,116782.9,80.73898244
XXBTZUSD,60,20250822,220000,116783,116865.2,116548.7,116586.7,83.8449577
XXBTZUSD,60,20250822,230000,116586.7,117062.1,116586.6,116985.7,37.56089294
XXBTZUSD,60,20250823,000000,116985.7,117130,116816.1,116970,28.56456367
XXBTZUSD,60,20250823,010000,116971.3,116971.4,116517.9,116704.1,91.50759119
XXBTZUSD,60,20250823,020000,116704,116817.9,116704,116817.9,21.26429529
XXBTZUSD,60,20250823,030000,116817.9,116975,116736.9,116867.4,24.15170033
XXBTZUSD,60,20250823,040000,116867.4,116867.4,116300,116384.9,25.67386337
XXBTZUSD,60,20250823,050000,116385,116467.2,115500,115914.1,65.83058206
XXBTZUSD,60,20250823,060000,115914.1,115955.9,115490.1,115516.2,10.81363303
XXBTZUSD,60,20250823,070000,115516.2,115892.5,115516.1,115780.4,14.39658182
XXBTZUSD,60,20250823,080000,115780.4,115938.2,115737.4,115903.5,10.62725239
XXBTZUSD,60,20250823,090000,115903.6,115903.6,115675,115675,53.58714716
XXBTZUSD,60,20250823,100000,115675.1,115874.4,115645.3,115766.1,8.73275505
XXBTZUSD,60,20250823,110000,115766.1,115799,115596.1,115757.2,5.78561102
XXBTZUSD,60,20250823,120000,115757.3,115757.3,115583,115707.5,26.37180103
XXBTZUSD,60,20250823,130000,115707.5,115707.5,115572.8,115572.9,2.58643834
XXBTZUSD,60,20250823,140000,115572.9,115572.9,115176.6,115176.7,17.38807169
XXBTZUSD,60,20250823,150000,115176.7,115411.6,115151.1,115170.9,11.41110211
XXBTZUSD,60,20250823,160000,115170.9,115170.9,114707.1,114800,68.07733616
XXBTZUSD,60,20250823,170000,114800,115037.4,114621.7,114621.8,25.79410109
XXBTZUSD,60,20250823,180000,114621.8,114916.2,114551.1,114800.1,90.44639718
XXBTZUSD,60,20250823,190000,114800.1,115059.6,114700,114975.1,18.73541486
XXBTZUSD,60,20250823,200000,114975.2,115106.5,114916.8,115073.5,54.40674552
XXBTZUSD,60,20250823,210000,115073.5,115142.2,115007.2,115101.1,33.94631951
XXBTZUSD,60,20250823,220000,115101.1,115112.2,115005.4,115055.4,19.47286348
XXBTZUSD,60,20250823,230000,115055.4,115254,115055.3,115254,20.04191243
XXBTZUSD,60,20250824,000000,115254,115254,115002.9,115068,26.3609703
XXBTZUSD,60,20250824,010000,115067.9,115252.2,115067.9,115252.2,37.26443098
XXBTZUSD,60,20250824,020000,115252.2,115344.1,115204.9,115344.1,12.84017692
XXBTZUSD,60,20250824,030000,115344.1,115420.1,115296.9,115355.6,5.55836447
XXBTZUSD,60,20250824,040000,115355.6,115448.8,115166.8,115436,30.61138558
XXBTZUSD,60,20250824,050000,115436,115530.9,115038.4,115038.4,17.13305413
